ID	X	Y	DATA1	DATA2	DATA3	ISZONE	ISINTERSEC	LABEL	F_gate	F_ntyp	geometry
951401	871.1880000000001019	7327.9709999999995489	0.0000000000000000	25.0000000000000000	0.2200000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(871.188 7327.971)
951402	869.9669999999999845	7328.8479999999999563	0.0000000000000000	25.0000000000000000	0.4100000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(869.967 7328.848)
951403	870.4710000000000036	7328.0829999999996289	0.0000000000000000	25.0000000000000000	0.4200000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(870.471 7328.083)
951404	872.4449999999999363	7327.5379999999995562	0.0000000000000000	25.0000000000000000	1.0300000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(872.445 7327.538)
951405	869.9199999999999591	7329.8800000000001091	0.0000000000000000	25.0000000000000000	0.8700000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(869.92 7329.88)
951406	872.8199999999999363	7326.7600000000002183	0.0000000000000000	25.0000000000000000	0.4300000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(872.82 7326.76)
951408	869.5969999999998663	7326.9449999999997090	0.0000000000000000	25.0000000000000000	0.4900000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(869.597 7326.945)
951409	874.4479999999999791	7325.4489999999996144	0.0000000000000000	25.0000000000000000	0.4100000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(874.448 7325.449)
951410	873.2450000000000045	7321.1719999999995707	0.0000000000000000	25.0000000000000000	0.0500000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(873.245 7321.172)
951411	876.0519999999999072	7323.5360000000000582	0.0000000000000000	25.0000000000000000	0.5400000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(876.052 7323.536)
951412	878.3249999999999318	7321.9920000000001892	0.0000000000000000	25.0000000000000000	0.1800000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(878.325 7321.992)
951414	876.8260000000000218	7330.0519999999996799	0.0000000000000000	25.0000000000000000	2.4600000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(876.826 7330.052)
951415	881.4309999999999263	7323.3400000000001455	0.0000000000000000	25.0000000000000000	2.6099999000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(881.431 7323.34)
951416	884.4600000000000364	7321.5060000000003129	0.0000000000000000	25.0000000000000000	0.4900000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(884.46 7321.506)
951417	861.3389999999999418	7329.6350000000002183	0.0000000000000000	25.0000000000000000	0.3700000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(861.339 7329.635)
951418	860.0329999999999018	7322.1360000000004220	0.0000000000000000	25.0000000000000000	0.2900000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(860.033 7322.136)
951419	868.0939999999999372	7316.8860000000004220	0.0000000000000000	25.0000000000000000	0.2000000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(868.094 7316.886)
